tick,kind,src,dst,bytes
20,data,7,19,75000
20,data,7,23,75000
20,data,8,9,18750
20,data,8,13,75000
20,data,8,19,56250
20,data,8,24,18750
20,data,9,3,56250
20,data,9,4,37500
20,data,9,5,112500
20,data,9,8,75000
20,data,9,16,56250
20,data,9,20,37500
20,data,10,13,37500
20,data,10,15,37500
20,data,11,15,75000
20,data,11,24,37500
20,data,12,7,18750
20,data,12,20,37500
20,data,12,24,37500
20,data,13,8,37500
20,data,13,10,75000
20,data,13,17,37500
20,data,13,22,18750
20,data,14,16,112500
20,data,14,18,75000
20,data,14,20,37500
20,data,15,18,112500
20,data,16,7,187500
20,data,16,9,37500
20,data,16,11,37500
20,data,16,14,56250
20,data,17,12,18750
20,data,17,14,75000
20,data,18,14,56250
20,data,19,2,112500
20,data,19,4,18750
20,data,19,7,18750
20,data,19,8,18750
20,data,19,21,37500
20,data,20,1,37500
20,data,20,9,75000
20,data,20,14,37500
20,data,20,21,37500
20,data,20,22,37500
20,data,21,19,56250
20,data,21,20,112500
20,data,22,2,37500
20,data,22,11,37500
20,data,22,20,18750
20,data,23,17,37500
20,data,24,1,37500
20,data,24,8,75000
20,data,24,17,37500
21,data,1,4,37500
21,data,1,20,75000
21,data,1,24,37500
21,data,2,19,18750
21,data,2,22,37500
21,data,3,6,56250
21,data,3,9,37500
21,data,3,12,37500
21,data,4,1,75000
21,data,4,7,75000
21,data,4,9,37500
21,data,5,13,18750
21,data,6,3,37500
21,data,6,10,18750
21,data,7,4,93750
21,data,7,11,37500
21,data,7,12,37500
21,data,7,16,37500
21,data,7,19,75000
21,data,7,23,75000
21,data,8,9,18750
21,data,8,13,75000
21,data,8,19,56250
21,data,8,24,18750
21,data,9,3,56250
21,data,9,4,37500
21,data,9,5,112500
21,data,9,8,75000
21,data,9,16,56250
21,data,9,20,37500
21,data,10,13,37500
21,data,10,15,37500
21,data,11,15,75000
21,data,11,24,37500
21,data,12,7,18750
21,data,12,20,37500
21,data,12,24,37500
21,data,13,8,37500
21,data,13,10,75000
21,data,13,17,37500
21,data,13,22,18750
21,data,14,16,112500
21,data,14,18,75000
21,data,14,20,37500
21,data,15,18,112500
21,data,16,7,187500
21,data,16,9,37500
21,data,16,11,37500
21,data,16,14,56250
21,data,17,12,18750
21,data,17,14,75000
21,data,18,14,56250
21,data,19,2,112500
21,data,19,4,18750
21,data,19,7,18750
21,data,19,8,18750
21,data,19,21,37500
21,data,20,1,37500
21,data,20,9,75000
21,data,20,14,37500
21,data,20,21,37500
21,data,20,22,37500
21,data,21,19,56250
21,data,21,20,112500
21,data,22,2,37500
21,data,22,11,37500
21,data,22,20,18750
21,data,23,17,37500
21,data,24,1,37500
21,data,24,8,75000
21,data,24,17,37500
22,data,1,4,37500
22,data,1,20,75000
22,data,1,24,37500
22,data,2,19,18750
22,data,2,22,37500
22,data,3,6,56250
22,data,3,9,37500
22,data,3,12,37500
22,data,4,1,75000
22,data,4,7,75000
22,data,4,9,37500
22,data,5,13,18750
22,data,6,3,37500
22,data,6,10,18750
22,data,7,4,93750
22,data,7,11,37500
22,data,7,12,37500
22,data,7,16,37500
22,data,7,19,75000
22,data,7,23,75000
22,data,8,9,18750
22,data,8,13,75000
22,data,8,19,56250
22,data,8,24,18750
22,data,9,3,56250
22,data,9,4,37500
22,data,9,5,112500
22,data,9,8,75000
22,data,9,16,56250
22,data,9,20,37500
22,data,10,13,37500
22,data,10,15,37500
22,data,11,15,75000
22,data,11,24,37500
22,data,12,7,18750
22,data,12,20,37500
22,data,12,24,37500
22,data,13,8,37500
22,data,13,10,75000
22,data,13,17,37500
22,data,13,22,18750
22,data,14,16,112500
22,data,14,18,75000
22,data,14,20,37500
22,data,15,18,112500
22,data,16,7,187500
22,data,16,9,37500
22,data,16,11,37500
22,data,16,14,56250
22,data,17,12,18750
22,data,17,14,75000
22,data,18,14,56250
22,data,19,2,112500
22,data,19,4,18750
22,data,19,7,18750
22,data,19,8,18750
22,data,19,21,37500
22,data,20,1,37500
22,data,20,9,75000
22,data,20,14,37500
22,data,20,21,37500
22,data,20,22,37500
22,data,21,19,56250
22,data,21,20,112500
22,data,22,2,37500
22,data,22,11,37500
22,data,22,20,18750
22,data,23,17,37500
22,data,24,1,37500
22,data,24,8,75000
22,data,24,17,37500
23,data,1,4,37500
23,data,1,20,75000
23,data,1,24,37500
23,data,2,19,18750
23,data,2,22,37500
23,data,3,6,56250
23,data,3,9,37500
23,data,3,12,37500
23,data,4,1,75000
23,data,4,7,75000
23,data,4,9,37500
23,data,5,13,18750
23,data,6,3,37500
23,data,6,10,18750
23,data,7,4,93750
23,data,7,11,37500
23,data,7,12,37500
23,data,7,16,37500
23,data,7,19,75000
23,data,7,23,75000
23,data,8,9,18750
23,data,8,13,75000
23,data,8,19,56250
23,data,8,24,18750
23,data,9,3,56250
23,data,9,4,37500
23,data,9,5,112500
23,data,9,8,75000
23,data,9,16,56250
23,data,9,20,37500
23,data,10,13,37500
23,data,10,15,37500
23,data,11,15,75000
23,data,11,24,37500
23,data,12,7,18750
23,data,12,20,37500
23,data,12,24,37500
23,data,13,8,37500
23,data,13,10,75000
23,data,13,17,37500
23,data,13,22,18750
23,data,14,16,112500
23,data,14,18,75000
23,data,14,20,37500
23,data,15,18,112500
23,data,16,7,187500
23,data,16,9,37500
23,data,16,11,37500
23,data,16,14,56250
23,data,17,12,18750
23,data,17,14,75000
23,data,18,14,56250
23,data,19,2,112500
23,data,19,4,18750
23,data,19,7,18750
23,data,19,8,18750
23,data,19,21,37500
23,data,20,1,37500
23,data,20,9,75000
23,data,20,14,37500
23,data,20,21,37500
23,data,20,22,37500
23,data,21,19,56250
23,data,21,20,112500
23,data,22,2,37500
23,data,22,11,37500
23,data,22,20,18750
23,data,23,17,37500
23,data,24,1,37500
23,data,24,8,75000
23,data,24,17,37500
24,data,1,4,37500
24,data,1,20,75000
24,data,1,24,37500
24,data,2,19,18750
24,data,2,22,37500
24,data,3,6,56250
24,data,3,9,37500
24,data,3,12,37500
24,data,4,1,75000
24,data,4,7,75000
24,data,4,9,37500
24,data,5,13,18750
24,data,6,3,37500
24,data,6,10,18750
24,data,7,4,93750
24,data,7,11,37500
24,data,7,12,37500
24,data,7,16,37500
24,data,7,19,75000
24,data,7,23,75000
24,data,8,9,18750
24,data,8,13,75000
24,data,8,19,56250
24,data,8,24,18750
24,data,9,3,56250
24,data,9,4,37500
24,data,9,5,112500
24,data,9,8,75000
24,data,9,16,56250
24,data,9,20,37500
24,data,10,13,37500
24,data,10,15,37500
24,data,11,15,75000
24,data,11,24,37500
24,data,12,7,18750
24,data,12,20,37500
24,data,12,24,37500
24,data,13,8,37500
24,data,13,10,75000
24,data,13,17,37500
24,data,13,22,18750
24,data,14,16,112500
24,data,14,18,75000
24,data,14,20,37500
24,data,15,18,112500
24,data,16,7,187500
24,data,16,9,37500
24,data,16,11,37500
24,data,16,14,56250
24,data,17,12,18750
24,data,17,14,75000
24,data,18,14,56250
24,data,19,2,112500
24,data,19,4,18750
24,data,19,7,18750
24,data,19,8,18750
24,data,19,21,37500
24,data,20,1,37500
24,data,20,9,75000
24,data,20,14,37500
24,data,20,21,37500
24,data,20,22,37500
24,data,21,19,56250
24,data,21,20,112500
24,data,22,2,37500
24,data,22,11,37500
24,data,22,20,18750
24,data,23,17,37500
24,data,24,1,37500
24,data,24,8,75000
24,data,24,17,37500
25,data,1,4,37500
25,data,1,20,75000
25,data,1,24,37500
25,data,2,19,18750
25,data,2,22,37500
25,data,3,6,56250
25,data,3,9,37500
25,data,3,12,37500
25,data,4,1,75000
25,data,4,7,75000
25,data,4,9,37500
25,data,5,13,18750
25,data,6,3,37500
25,data,6,10,18750
25,data,7,4,93750
25,data,7,11,37500
25,data,7,12,37500
25,data,7,16,37500
25,data,7,19,75000
25,data,7,23,75000
25,data,8,9,18750
25,data,8,13,75000
25,data,8,19,56250
25,data,8,24,18750
25,data,9,3,56250
25,data,9,4,37500
25,data,9,5,112500
25,data,9,8,75000
25,data,9,16,56250
25,data,9,20,37500
25,data,10,13,37500
25,data,10,15,37500
25,data,11,15,75000
25,data,11,24,37500
25,data,12,7,18750
25,data,12,20,37500
25,data,12,24,37500
25,data,13,8,37500
25,data,13,10,75000
25,data,13,17,37500
25,data,13,22,18750
25,data,14,16,112500
25,data,14,18,75000
25,data,14,20,37500
25,data,15,18,112500
25,data,16,7,187500
25,data,16,9,37500
25,data,16,11,37500
25,data,16,14,56250
25,data,17,12,18750
25,data,17,14,75000
25,data,18,14,56250
25,data,19,2,112500
25,data,19,4,18750
25,data,19,7,18750
25,data,19,8,18750
25,data,19,21,37500
25,data,20,1,37500
25,data,20,9,75000
25,data,20,14,37500
25,data,20,21,37500
25,data,20,22,37500
25,data,21,19,56250
25,data,21,20,112500
25,data,22,2,37500
25,data,22,11,37500
25,data,22,20,18750
25,data,23,17,37500
25,data,24,1,37500
25,data,24,8,75000
25,data,24,17,37500
26,data,1,4,37500
26,data,1,20,75000
26,data,1,24,37500
26,data,2,19,18750
26,data,2,22,37500
26,data,3,6,56250
26,data,3,9,37500
26,data,3,12,37500
26,data,4,1,75000
26,data,4,7,75000
26,data,4,9,37500
26,data,5,13,18750
26,data,6,3,37500
26,data,6,10,18750
26,data,7,4,93750
26,data,7,11,37500
26,data,7,12,37500
26,data,7,16,37500
26,data,7,19,75000
26,data,7,23,75000
26,data,8,9,18750
26,data,8,13,75000
26,data,8,19,56250
26,data,8,24,18750
26,data,9,3,56250
26,data,9,4,37500
26,data,9,5,112500
26,data,9,8,75000
26,data,9,16,56250
26,data,9,20,37500
26,data,10,13,37500
26,data,10,15,37500
26,data,11,15,75000
26,data,11,24,37500
26,data,12,7,18750
26,data,12,20,37500
26,data,12,24,37500
26,data,13,8,37500
26,data,13,10,75000
26,data,13,17,37500
26,data,13,22,18750
26,data,14,16,112500
26,data,14,18,75000
26,data,14,20,37500
26,data,15,18,112500
26,data,16,7,187500
26,data,16,9,37500
26,data,16,11,37500
26,data,16,14,56250
26,data,17,12,18750
26,data,17,14,75000
26,data,18,14,56250
26,data,19,2,112500
26,data,19,4,18750
26,data,19,7,18750
26,data,19,8,18750
26,data,19,21,37500
26,data,20,1,37500
26,data,20,9,75000
26,data,20,14,37500
26,data,20,21,37500
26,data,20,22,37500
26,data,21,19,56250
26,data,21,20,112500
26,data,22,2,37500
26,data,22,11,37500
26,data,22,20,18750
26,data,23,17,37500
26,data,24,1,37500
26,data,24,8,75000
26,data,24,17,37500
27,data,1,4,37500
27,data,1,20,75000
27,data,1,24,37500
27,data,2,19,18750
27,data,2,22,37500
27,data,3,6,56250
27,data,3,9,37500
27,data,3,12,37500
27,data,4,1,75000
27,data,4,7,75000
27,data,4,9,37500
27,data,5,13,18750
27,data,6,3,37500
27,data,6,10,18750
27,data,7,4,93750
27,data,7,11,37500
27,data,7,12,37500
27,data,7,16,37500
27,data,7,19,75000
27,data,7,23,75000
27,data,8,9,18750
27,data,8,13,75000
27,data,8,19,56250
27,data,8,24,18750
27,data,9,3,56250
27,data,9,4,37500
27,data,9,5,112500
27,data,9,8,75000
27,data,9,16,56250
27,data,9,20,37500
27,data,10,13,37500
27,data,10,15,37500
27,data,11,15,75000
27,data,11,24,37500
27,data,12,7,18750
27,data,12,20,37500
27,data,12,24,37500
27,data,13,8,37500
27,data,13,10,75000
27,data,13,17,37500
27,data,13,22,18750
27,data,14,16,112500
27,data,14,18,75000
27,data,14,20,37500
27,data,15,18,112500
27,data,16,7,187500
27,data,16,9,37500
27,data,16,11,37500
27,data,16,14,56250
27,data,17,12,18750
27,data,17,14,75000
27,data,18,14,56250
27,data,19,2,112500
27,data,19,4,18750
27,data,19,7,18750
27,data,19,8,18750
27,data,19,21,37500
27,data,20,1,37500
27,data,20,9,75000
27,data,20,14,37500
27,data,20,21,37500
27,data,20,22,37500
27,data,21,19,56250
27,data,21,20,112500
27,data,22,2,37500
27,data,22,11,37500
27,data,22,20,18750
27,data,23,17,37500
27,data,24,1,37500
27,data,24,8,75000
27,data,24,17,37500
28,data,1,4,37500
28,data,1,20,75000
28,data,1,24,37500
28,data,2,19,18750
28,data,2,22,37500
28,data,3,6,56250
28,data,3,9,37500
28,data,3,12,37500
28,data,4,1,75000
28,data,4,7,75000
28,data,4,9,37500
28,data,5,13,18750
28,data,6,3,37500
28,data,6,10,18750
28,data,7,4,93750
28,data,7,11,37500
28,data,7,12,37500
28,data,7,16,37500
28,data,7,19,75000
28,data,7,23,75000
28,data,8,9,18750
28,data,8,13,75000
28,data,8,19,56250
28,data,8,24,18750
28,data,9,3,56250
28,data,9,4,37500
28,data,9,5,112500
28,data,9,8,75000
28,data,9,16,56250
28,data,9,20,37500
28,data,10,13,37500
28,data,10,15,37500
28,data,11,15,75000
28,data,11,24,37500
28,data,12,7,18750
28,data,12,20,37500
28,data,12,24,37500
28,data,13,8,37500
28,data,13,10,75000
28,data,13,17,37500
28,data,13,22,18750
28,data,14,16,112500
28,data,14,18,75000
28,data,14,20,37500
28,data,15,18,112500
28,data,16,7,187500
28,data,16,9,37500
28,data,16,11,37500
28,data,16,14,56250
28,data,17,12,18750
28,data,17,14,75000
28,data,18,14,56250
28,data,19,2,112500
28,data,19,4,18750
28,data,19,7,18750
28,data,19,8,18750
28,data,19,21,37500
28,data,20,1,37500
28,data,20,9,75000
28,data,20,14,37500
28,data,20,21,37500
28,data,20,22,37500
28,data,21,19,56250
28,data,21,20,112500
28,data,22,2,37500
28,data,22,11,37500
28,data,22,20,18750
28,data,23,17,37500
28,data,24,1,37500
28,data,24,8,75000
28,data,24,17,37500
29,data,1,4,12500
29,data,1,20,25000
29,data,1,24,12500
29,data,2,19,6250
29,data,2,22,12500
29,data,3,6,18750
29,data,3,9,12500
29,data,3,12,12500
29,data,4,1,25000
29,data,4,7,25000
29,data,4,9,12500
29,data,5,13,6250
29,data,6,3,12500
29,data,6,10,6250
29,data,7,4,31250
29,data,7,11,12500
29,data,7,12,12500
29,data,7,16,12500
29,data,7,19,25000
29,data,7,23,25000
29,data,8,9,6250
29,data,8,13,25000
29,data,8,19,18750
29,data,8,24,6250
29,data,9,3,18750
29,data,9,4,12500
29,data,9,5,37500
29,data,9,8,25000
29,data,9,16,18750
29,data,9,20,12500
29,data,10,13,12500
29,data,10,15,12500
29,data,11,15,25000
29,data,11,24,12500
29,data,12,7,6250
29,data,12,20,12500
29,data,12,24,12500
29,data,13,8,12500
29,data,13,10,25000
29,data,13,17,12500
29,data,13,22,6250
29,data,14,16,37500
29,data,14,18,25000
29,data,14,20,12500
29,data,15,18,37500
29,data,16,7,62500
29,data,16,9,12500
29,data,16,11,12500
29,data,16,14,18750
29,data,17,12,6250
29,data,17,14,25000
29,data,18,14,18750
29,data,19,2,37500
29,data,19,4,6250
29,data,19,7,6250
29,data,19,8,6250
29,data,19,21,12500
29,data,20,1,12500
29,data,20,9,25000
29,data,20,14,12500
29,data,20,21,12500
29,data,20,22,12500
29,data,21,19,18750
29,data,21,20,37500
29,data,22,2,12500
29,data,22,11,12500
29,data,22,20,6250
29,data,23,17,12500
29,data,24,1,12500
29,data,24,8,25000
29,data,24,17,12500
30,data,1,4,12500
30,data,1,20,25000
30,data,1,24,12500
30,data,2,19,6250
30,data,2,22,12500
30,data,3,6,18750
30,data,3,9,12500
30,data,3,12,12500
30,data,4,1,25000
30,data,4,7,25000
30,data,4,9,12500
30,data,5,13,6250
30,data,6,3,12500
30,data,6,10,6250
30,data,7,4,31250
30,data,7,11,12500
30,data,7,12,12500
30,data,7,16,12500
30,data,7,19,25000
30,data,7,23,25000
30,data,8,9,6250
30,data,8,13,25000
30,data,8,19,18750
30,data,8,24,6250
30,data,9,3,18750
30,data,9,4,12500
30,data,9,5,37500
30,data,9,8,25000
30,data,9,16,18750
30,data,9,20,12500
30,data,10,13,12500
30,data,10,15,12500
30,data,11,15,25000
30,data,11,24,12500
30,data,12,7,6250
30,data,12,20,12500
30,data,12,24,12500
30,data,13,8,12500
30,data,13,10,25000
30,data,13,17,12500
30,data,13,22,6250
30,data,14,16,37500
30,data,14,18,25000
30,data,14,20,12500
30,data,15,18,37500
30,data,16,7,62500
30,data,16,9,12500
30,data,16,11,12500
30,data,16,14,18750
30,data,17,12,6250
30,data,17,14,25000
30,data,18,14,18750
30,data,19,2,37500
30,data,19,4,6250
30,data,19,7,6250
30,data,19,8,6250
30,data,19,21,12500
30,data,20,1,12500
30,data,20,9,25000
30,data,20,14,12500
30,data,20,21,12500
30,data,20,22,12500
30,data,21,19,18750
30,data,21,20,37500
30,data,22,2,12500
30,data,22,11,12500
30,data,22,20,6250
30,data,23,17,12500
30,data,24,1,12500
30,data,24,8,25000
30,data,24,17,12500
31,data,1,4,12500
31,data,1,20,25000
31,data,1,24,12500
31,data,2,19,6250
31,data,2,22,12500
31,data,3,6,18750
31,data,3,9,12500
31,data,3,12,12500
31,data,4,1,25000
31,data,4,7,25000
31,data,4,9,12500
31,data,5,13,6250
31,data,6,3,12500
31,data,6,10,6250
31,data,7,4,31250
31,data,7,11,12500
31,data,7,12,12500
31,data,7,16,12500
31,data,7,19,25000
31,data,7,23,25000
31,data,8,9,6250
31,data,8,13,25000
31,data,8,19,18750
31,data,8,24,6250
31,data,9,3,18750
31,data,9,4,12500
31,data,9,5,37500
31,data,9,8,25000
31,data,9,16,18750
31,data,9,20,12500
31,data,10,13,12500
31,data,10,15,12500
31,data,11,15,25000
31,data,11,24,12500
31,data,12,7,6250
31,data,12,20,12500
31,data,12,24,12500
31,data,13,8,12500
31,data,13,10,25000
31,data,13,17,12500
31,data,13,22,6250
31,data,14,16,37500
31,data,14,18,25000
31,data,14,20,12500
31,data,15,18,37500
31,data,16,7,62500
31,data,16,9,12500
31,data,16,11,12500
31,data,16,14,18750
31,data,17,12,6250
31,data,17,14,25000
31,data,18,14,18750
31,data,19,2,37500
31,data,19,4,6250
31,data,19,7,6250
31,data,19,8,6250
31,data,19,21,12500
31,data,20,1,12500
31,data,20,9,25000
31,data,20,14,12500
31,data,20,21,12500
31,data,20,22,12500
31,data,21,19,18750
31,data,21,20,37500
31,data,22,2,12500
31,data,22,11,12500
31,data,22,20,6250
31,data,23,17,12500
31,data,24,1,12500
31,data,24,8,25000
31,data,24,17,12500
32,data,1,4,12500
32,data,1,20,25000
32,data,1,24,12500
32,data,2,19,6250
32,data,2,22,12500
32,data,3,6,18750
32,data,3,9,12500
32,data,3,12,12500
32,data,4,1,25000
32,data,4,7,25000
32,data,4,9,12500
32,data,5,13,6250
32,data,6,3,12500
32,data,6,10,6250
32,data,7,4,31250
32,data,7,11,12500
32,data,7,12,12500
32,data,7,16,12500
32,data,7,19,25000
32,data,7,23,25000
32,data,8,9,6250
32,data,8,13,25000
32,data,8,19,18750
32,data,8,24,6250
32,data,9,3,18750
32,data,9,4,12500
32,data,9,5,37500
32,data,9,8,25000
32,data,9,16,18750
32,data,9,20,12500
32,data,10,13,12500
32,data,10,15,12500
32,data,11,15,25000
32,data,11,24,12500
32,data,12,7,6250
32,data,12,20,12500
32,data,12,24,12500
32,data,13,8,12500
32,data,13,10,25000
32,data,13,17,12500
32,data,13,22,6250
32,data,14,16,37500
32,data,14,18,25000
32,data,14,20,12500
32,data,15,18,37500
32,data,16,7,62500
32,data,16,9,12500
32,data,16,11,12500
32,data,16,14,18750
32,data,17,12,6250
32,data,17,14,25000
32,data,18,14,18750
32,data,19,2,37500
32,data,19,4,6250
32,data,19,7,6250
32,data,19,8,6250
32,data,19,21,12500
32,data,20,1,12500
32,data,20,9,25000
32,data,20,14,12500
32,data,20,21,12500
32,data,20,22,12500
32,data,21,19,18750
32,data,21,20,37500
32,data,22,2,12500
32,data,22,11,12500
32,data,22,20,6250
32,data,23,17,12500
32,data,24,1,12500
32,data,24,8,25000
32,data,24,17,12500
33,data,1,4,12500
33,data,1,20,25000
33,data,1,24,12500
33,data,2,19,6250
33,data,2,22,12500
33,data,3,6,18750
33,data,3,9,12500
33,data,3,12,12500
33,data,4,1,25000
33,data,4,7,25000
33,data,4,9,12500
33,data,5,13,6250
33,data,6,3,12500
33,data,6,10,6250
33,data,7,4,31250
33,data,7,11,12500
33,data,7,12,12500
33,data,7,16,12500
33,data,7,19,25000
33,data,7,23,25000
33,data,8,9,6250
33,data,8,13,25000
33,data,8,19,18750
33,data,8,24,6250
33,data,9,3,18750
33,data,9,4,12500
33,data,9,5,37500
33,data,9,8,25000
33,data,9,16,18750
33,data,9,20,12500
33,data,10,13,12500
33,data,10,15,12500
33,data,11,15,25000
33,data,11,24,12500
33,data,12,7,6250
33,data,12,20,12500
33,data,12,24,12500
33,data,13,8,12500
33,data,13,10,25000
33,data,13,17,12500
33,data,13,22,6250
33,data,14,16,37500
33,data,14,18,25000
33,data,14,20,12500
33,data,15,18,37500
33,data,16,7,62500
33,data,16,9,12500
33,data,16,11,12500
33,data,16,14,18750
33,data,17,12,6250
33,data,17,14,25000
33,data,18,14,18750
33,data,19,2,37500
33,data,19,4,6250
33,data,19,7,6250
33,data,19,8,6250
33,data,19,21,12500
33,data,20,1,12500
33,data,20,9,25000
33,data,20,14,12500
33,data,20,21,12500
33,data,20,22,12500
33,data,21,19,18750
33,data,21,20,37500
33,data,22,2,12500
33,data,22,11,12500
33,data,22,20,6250
33,data,23,17,12500
33,data,24,1,12500
33,data,24,8,25000
33,data,24,17,12500
34,data,1,4,12500
34,data,1,20,25000
34,data,1,24,12500
34,data,2,19,6250
34,data,2,22,12500
34,data,3,6,18750
34,data,3,9,12500
34,data,3,12,12500
34,data,4,1,25000
34,data,4,7,25000
34,data,4,9,12500
34,data,5,13,6250
34,data,6,3,12500
34,data,6,10,6250
34,data,7,4,31250
34,data,7,11,12500
34,data,7,12,12500
34,data,7,16,12500
34,data,7,19,25000
34,data,7,23,25000
34,data,8,9,6250
34,data,8,13,25000
34,data,8,19,18750
34,data,8,24,6250
34,data,9,3,18750
34,data,9,4,12500
34,data,9,5,37500
34,data,9,8,25000
34,data,9,16,18750
34,data,9,20,12500
34,data,10,13,12500
34,data,10,15,12500
34,data,11,15,25000
34,data,11,24,12500
34,data,12,7,6250
34,data,12,20,12500
34,data,12,24,12500
34,data,13,8,12500
34,data,13,10,25000
34,data,13,17,12500
34,data,13,22,6250
34,data,14,16,37500
34,data,14,18,25000
34,data,14,20,12500
34,data,15,18,37500
34,data,16,7,62500
34,data,16,9,12500
34,data,16,11,12500
34,data,16,14,18750
34,data,17,12,6250
34,data,17,14,25000
34,data,18,14,18750
34,data,19,2,37500
34,data,19,4,6250
34,data,19,7,6250
34,data,19,8,6250
34,data,19,21,12500
34,data,20,1,12500
34,data,20,9,25000
34,data,20,14,12500
34,data,20,21,12500
34,data,20,22,12500
34,data,21,19,18750
34,data,21,20,37500
34,data,22,2,12500
34,data,22,11,12500
34,data,22,20,6250
34,data,23,17,12500
34,data,24,1,12500
34,data,24,8,25000
34,data,24,17,12500
35,data,1,4,12500
35,data,1,20,25000
35,data,1,24,12500
35,data,2,19,6250
35,data,2,22,12500
35,data,3,6,18750
35,data,3,9,12500
35,data,3,12,12500
35,data,4,1,25000
35,data,4,7,25000
35,data,4,9,12500
35,data,5,13,6250
35,data,6,3,12500
35,data,6,10,6250
35,data,7,4,31250
35,data,7,11,12500
35,data,7,12,12500
35,data,7,16,12500
35,data,7,19,25000
35,data,7,23,25000
35,data,8,9,6250
35,data,8,13,25000
35,data,8,19,18750
35,data,8,24,6250
35,data,9,3,18750
35,data,9,4,12500
35,data,9,5,37500
35,data,9,8,25000
35,data,9,16,18750
35,data,9,20,12500
35,data,10,13,12500
35,data,10,15,12500
35,data,11,15,25000
35,data,11,24,12500
35,data,12,7,6250
35,data,12,20,12500
35,data,12,24,12500
35,data,13,8,12500
35,data,13,10,25000
35,data,13,17,12500
35,data,13,22,6250
35,data,14,16,37500
35,data,14,18,25000
35,data,14,20,12500
35,data,15,18,37500
35,data,16,7,62500
35,data,16,9,12500
35,data,16,11,12500
35,data,16,14,18750
35,data,17,12,6250
35,data,17,14,25000
35,data,18,14,18750
35,data,19,2,37500
35,data,19,4,6250
35,data,19,7,6250
35,data,19,8,6250
35,data,19,21,12500
35,data,20,1,12500
35,data,20,9,25000
35,data,20,14,12500
35,data,20,21,12500
35,data,20,22,12500
35,data,21,19,18750
35,data,21,20,37500
35,data,22,2,12500
35,data,22,11,12500
35,data,22,20,6250
35,data,23,17,12500
35,data,24,1,12500
35,data,24,8,25000
35,data,24,17,12500
36,data,1,4,37500
36,data,1,20,75000
36,data,1,24,37500
36,data,2,19,18750
36,data,2,22,37500
36,data,3,6,56250
36,data,3,9,37500
36,data,3,12,37500
36,data,4,1,75000
36,data,4,7,75000
36,data,4,9,37500
36,data,5,13,18750
36,data,6,3,37500
36,data,6,10,18750
36,data,7,4,93750
36,data,7,11,37500
36,data,7,12,37500
36,data,7,16,37500
36,data,7,19,75000
36,data,7,23,75000
36,data,8,9,18750
36,data,8,13,75000
36,data,8,19,56250
36,data,8,24,18750
36,data,9,3,56250
36,data,9,4,37500
36,data,9,5,112500
36,data,9,8,75000
36,data,9,16,56250
36,data,9,20,37500
36,data,10,13,37500
36,data,10,15,37500
36,data,11,15,75000
36,data,11,24,37500
36,data,12,7,18750
36,data,12,20,37500
36,data,12,24,37500
36,data,13,8,37500
36,data,13,10,75000
36,data,13,17,37500
36,data,13,22,18750
36,data,14,16,112500
36,data,14,18,75000
36,data,14,20,37500
36,data,15,18,112500
36,data,16,7,187500
36,data,16,9,37500
36,data,16,11,37500
36,data,16,14,56250
36,data,17,12,18750
36,data,17,14,75000
36,data,18,14,56250
36,data,19,2,112500
36,data,19,4,18750
36,data,19,7,18750
36,data,19,8,18750
36,data,19,21,37500
36,data,20,1,37500
36,data,20,9,75000
36,data,20,14,37500
36,data,20,21,37500
36,data,20,22,37500
36,data,21,19,56250
36,data,21,20,112500
36,data,22,2,37500
36,data,22,11,37500
36,data,22,20,18750
36,data,23,17,37500
36,data,24,1,37500
36,data,24,8,75000
36,data,24,17,37500
37,data,1,4,37500
37,data,1,20,75000
37,data,1,24,37500
37,data,2,19,18750
37,data,2,22,37500
37,data,3,6,56250
37,data,3,9,37500
37,data,3,12,37500
37,data,4,1,75000
37,data,4,7,75000
37,data,4,9,37500
37,data,5,13,18750
37,data,6,3,37500
37,data,6,10,18750
37,data,7,4,93750
37,data,7,11,37500
37,data,7,12,37500
37,data,7,16,37500
37,data,7,19,75000
37,data,7,23,75000
37,data,8,9,18750
37,data,8,13,75000
37,data,8,19,56250
37,data,8,24,18750
37,data,9,3,56250
37,data,9,4,37500
37,data,9,5,112500
37,data,9,8,75000
37,data,9,16,56250
37,data,9,20,37500
37,data,10,13,37500
37,data,10,15,37500
37,data,11,15,75000
37,data,11,24,37500
37,data,12,7,18750
37,data,12,20,37500
37,data,12,24,37500
37,data,13,8,37500
37,data,13,10,75000
37,data,13,17,37500
37,data,13,22,18750
37,data,14,16,112500
37,data,14,18,75000
37,data,14,20,37500
37,data,15,18,112500
37,data,16,7,187500
37,data,16,9,37500
37,data,16,11,37500
37,data,16,14,56250
37,data,17,12,18750
37,data,17,14,75000
37,data,18,14,56250
37,data,19,2,112500
37,data,19,4,18750
37,data,19,7,18750
37,data,19,8,18750
37,data,19,21,37500
37,data,20,1,37500
37,data,20,9,75000
37,data,20,14,37500
37,data,20,21,37500
37,data,20,22,37500
37,data,21,19,56250
37,data,21,20,112500
37,data,22,2,37500
37,data,22,11,37500
37,data,22,20,18750
37,data,23,17,37500
37,data,24,1,37500
37,data,24,8,75000
37,data,24,17,37500
38,data,1,4,37500
38,data,1,20,75000
38,data,1,24,37500
38,data,2,19,18750
38,data,2,22,37500
38,data,3,6,56250
38,data,3,9,37500
38,data,3,12,37500
38,data,4,1,75000
38,data,4,7,75000
38,data,4,9,37500
